id,schedule_id,display_name,munic_id,name_aliases_id
l23-rfw,eskm15o,goedgedacht,mdmllmk,
86o-wfh,eskm15o,grasplaas,mdmllmk,
9pf-zvr,eskm15o,groothoek,mdmllmk,
0iz-ys2,eskm15o,hartebeesfontein,mdmllmk,
hrnplt,eskm15o,hoornplaat,mdmllmk,
hlpfntn,eskm15o,hulpfontein,mdmllmk,
mmrpn,eskm15o,immerpan,mdmllmk,
uvk-fc2,eskm15o,kalkfontein,mdmllmk,
w8x-fdb,eskm15o,kalkpan,mdmllmk,
omg-ym2,eskm15o,klippan,mdmllmk,
2wy-st6,eskm15o,kromdraai,mdmllmk,
malgas,eskm15o,malgas,mdmllmk,
wo7-09f,eskm15o,maroela,mdmllmk,
mrrkl,eskm15o,merriekuil,mdmllmk,
qxf-dwv,eskm15o,mooigelegen,mdmllmk,
7qg-9au,eskm15o,morgenson,mdmllmk,
prnsgrg,eskm15o,prins-george,mdmllmk,
rmbrnt,eskm15o,rembrant,mdmllmk,
d5i-q0y,eskm15o,rietlaagte,mdmllmk,
rnddrn,eskm15o,rondedoorn,mdmllmk,
rdvlkt,eskm15o,roodevlakte,mdmllmk,
446-rss,eskm15o,rooisloot,mdmllmk,
sndslt,eskm15o,sandsloot,mdmllmk,
z44-dlb,eskm15o,scheveningen,mdmllmk,
l2l-51j,eskm15o,somerset-estate,mdmllmk,
y0o-vg6,eskm15o,springbokbult,mdmllmk,
mm3-p0m,eskm15o,sunningdale,mdmllmk,
2ri-asi,eskm15o,uitsicht,mdmllmk,
tzchtpn,eskm15o,uitzichtpunt,mdmllmk,
top-xcl,eskm15o,volop,mdmllmk,
vrstnlg,eskm15o,vuursteenlaagte,mdmllmk,
2f1-5rb,eskm15o,wildebeespan,mdmllmk,
kt5-t1s,eskm15o,zoetveld,mdmllmk,
5dd-07p,eskm15o,bobuampja,rstnbrg,
sp0-zer,eskm15o,bosspruit,rstnbrg,
721-10s,eskm15o,jabula,rstnbrg,
kana,eskm15o,kana,rstnbrg,
kwsrtb,eskm15o,kwaserutube,rstnbrg,
lkglng,eskm15o,lekgalong,rstnbrg,
lkjnng,eskm15o,lekojaneng,rstnbrg,
lesung,eskm15o,lesung,rstnbrg,
mafika,eskm15o,mafika,rstnbrg,
mtlnng,eskm15o,matalaneng,rstnbrg,
maumong,eskm15o,maumong,rstnbrg,
mrtng,eskm15o,meriting,rstnbrg,
mgjn,eskm15o,mogajane,rstnbrg,
msnthl,eskm15o,mosenthal,rstnbrg,
mtstl,eskm15o,motsitle,rstnbrg,
slt-3mv,eskm15o,paardekraal,rstnbrg,
rnklnyn,eskm15o,rankelenyane,rstnbrg,
rnknyn,eskm15o,rankunyana,rstnbrg,
stlhkw,eskm15o,setlhokwe,rstnbrg,
tntnn,eskm15o,tantanana,rstnbrg,
tlaseng,eskm15o,tlaseng,rstnbrg,
4p0-o9c,eskm15o,tsitsing,rstnbrg,
8a4-mmm,eskm15o,zandfontein,rstnbrg,
l52-fc6,eskm15o,elandsdrif,george,
phb-qev,eskm15o,greylock,george,
vmq-gtm,eskm15o,grootrivier,george,
krndrft,eskm15o,kroondrift,george,
awg-0fo,eskm15o,ongelegen,george,
5bl-cxv,eskm15o,ouplaas,george,
476-hvk,eskm15o,rooikrans,george,
saptou,eskm15o,saptou,george,
39y-5ve,eskm15o,schoemanshoek,george,
nwb-xgb,eskm15o,stillerus,george,
cu2-lut,eskm15o,tweerivier,george,
ldrsht,eskm16e,aldershot,kpnng,
khp-koa,eskm16e,aloedale,kpnng,
bknsvl,eskm16e,bakensvlei,kpnng,
kjf-lfo,eskm16e,beginsel,kpnng,
97d-3d0,eskm16e,bloukop,kpnng,
6a9-wv3,eskm16e,blydskap-b,kpnng,
boskopb,eskm16e,boskop-b,kpnng,
brkdms,eskm16e,brakdam-oos,kpnng,
dmrtns,eskm16e,daimaartens,kpnng,
t5a-fnb,eskm16e,driehoek,kpnng,
jt5-xme,eskm16e,geluksdeel,kpnng,
4ys-tir,eskm16e,geluksfontein-b,kpnng,
gyt-46s,eskm16e,goedehoop-b,kpnng,
8hi-f9j,eskm16e,hegesdam,kpnng,
d48-umg,eskm16e,kleinhoek,kpnng,
z7s-tre,eskm16e,klippan,kpnng,
kuilput,eskm16e,kuilput,kpnng,
hmh-bjw,eskm16e,leeurand,kpnng,
ia4-cya,eskm16e,lemoenhoek,kpnng,
lente,eskm16e,lente,kpnng,
lynsrs,eskm16e,lyon's-rose,kpnng,
o9k-9sa,eskm16e,meriba,kpnng,
f8m-cxw,eskm16e,middeldeel-b,kpnng,
c72-o75,eskm16e,northfield,kpnng,
tjf-7gj,eskm16e,palmietfontein-b,kpnng,
dfs-057,eskm16e,palmyra,kpnng,
3ug-iuc,eskm16e,pinehurst,kpnng,
xho-4fm,eskm16e,praalhoek,kpnng,
rclmd,eskm16e,reclaimed,kpnng,
schngsc,eskm16e,schoongesicht,kpnng,
kk3-y2i,eskm16e,sondersorg,kpnng,
vco-j27,eskm16e,verona,kpnng,
viskop,eskm16e,viskop,kpnng,
20z-8te,eskm16e,vrede-c,kpnng,
rh9-hne,eskm16e,waterbron-b,kpnng,
wlglgnc,eskm16e,welgelegen-c,kpnng,
w6a-7sj,eskm16e,westend,kpnng,
kzm-eu3,eskm16e,concordia,ltsmng,
g20-44q,eskm16e,meriba,ltsmng,
zsf-g6y,eskm16e,palmietfontein-b,ltsmng,
3v4-lct,eskm16e,antwerp,mngng,
rcdh,eskm16e,arcadia-ah,mngng,
beatum,eskm16e,beatum,mngng,
4mu-lzd,eskm16e,brabant,mngng,
cnsrvb,eskm16e,conserva-b,mngng,
xh0-kwl,eskm16e,content,mngng,
j0p-pp3,eskm16e,cyferkuil,mngng,
drnrd,eskm16e,de-aar-noord,mngng,
debrugb,eskm16e,de-brug-b,mngng,
denlin,eskm16e,denlin,mngng,
zb6-iiy,eskm16e,dennegeur,mngng,
drnr,eskm16e,doornaar,mngng,
5p2-ixb,eskm16e,driehoek,mngng,
rml-zbk,eskm16e,driekloof,mngng,
ebenb,eskm16e,eben-b,mngng,
381-64u,eskm16e,geluksdeel,mngng,
nna-93n,eskm16e,hartebeesfontein-ah,mngng,
wdd-zx0,eskm16e,helderfontein-b,mngng,
7aa-iiv,eskm16e,helena,mngng,
hlnh,eskm16e,helena-ah,mngng,
tht-rrl,eskm16e,highlands,mngng,
aov-3id,eskm16e,kareepoort,mngng,
v2y-yra,eskm16e,kwaggafontein,mngng,
kyllysv,eskm16e,kyllys-view,mngng,
mh1-5et,eskm16e,lockshoek,mngng,
lonalis,eskm16e,lonalis,mngng,
1ye-94e,eskm16e,marianna,mngng,
wwj-m3d,eskm16e,mooivlakte,mngng,
mrgnsnb,eskm16e,morgenson-b,mngng,
nmnsrs,eskm16e,niemansrus,mngng,
p11-1ug,eskm16e,nooitgedacht-b,mngng,
rme-y7y,eskm16e,northfield,mngng,
lkpps,eskm16e,olievenkoppies,mngng,
jm1-qa0,eskm16e,onsrus,mngng,
r5o-7ni,eskm16e,onverwacht,mngng,
gaq-pas,eskm16e,perseverance,mngng,
9ys-2f2,eskm16e,praalhoek,mngng,
rnnplgt,eskm16e,ronnepleegte-b,mngng,
v1c-j2v,eskm16e,rus-in-vrede,mngng,
rsnbk,eskm16e,rus-'n-biki,mngng,
ohh-kz2,eskm16e,sans-souci,mngng,
41a-eb3,eskm16e,sonop,mngng,
cxc-9x2,eskm16e,stafford,mngng,
swrtjns,eskm16e,swartjan-sh-b,mngng,
d7f-6iz,eskm16e,van-heerdenskraal,mngng,
veepos,eskm16e,veepos,mngng,
vrrdn,eskm16e,verreduine,mngng,
vlakdam,eskm16e,vlakdam,mngng,
vlmdb,eskm16e,volmoed-b,mngng,
wkrlb,eskm16e,waaikraal-b,mngng,
whd-iwu,eskm16e,waterkloof,mngng,
7zw-ab9,eskm16e,waterloo,mngng,
8m5-7qa,eskm16e,welbedacht,mngng,
cns-mas,eskm16e,weltevrede-wes,mngng,
fuq-4l1,eskm16e,weltevreden,mngng,
wlvrtb,eskm16e,welvaart-b,mngng,
dvg-gfv,eskm16e,westleigh,mngng,
wolfkop,eskm16e,wolfkop,mngng,
mrw-zmj,eskm16e,woodlands,mngng,
bnsvl,eskm16e,bainsvlei,mtjhbng,
bknkl,eskm16e,bakenkuil,mtjhbng,
x0x-m3e,eskm16e,bellevue,mtjhbng,
s8x-v2f,eskm16e,border,mtjhbng,
btndgsh,eskm16e,buitendagshoop,mtjhbng,
btndksh,eskm16e,buitendakshoop,mtjhbng,
crnlsdl,eskm16e,corneliasdal,mtjhbng,
dmsprt,eskm16e,damspruit,mtjhbng,
9ho-g8z,eskm16e,de-erf,mtjhbng,
yiq-6ny,eskm16e,driekuil,mtjhbng,
drklnrd,eskm16e,driekuil-noord,mtjhbng,
drklsd,eskm16e,driekuil-suid,mtjhbng,
drklws,eskm16e,driekuil-wes,mtjhbng,
dtu-09r,eskm16e,eerstegeluk,mtjhbng,
pu3-ev7,eskm16e,goedehoop-b,mtjhbng,
grtkpb,eskm16e,grootkop-b,mtjhbng,
d2n-np4,eskm16e,grootspruit,mtjhbng,
gce-3v5,eskm16e,haarlem,mtjhbng,
ez8-esn,eskm16e,hilton,mtjhbng,
9k3-qjv,eskm16e,johannasrus,mtjhbng,
kmmssdm,eskm16e,kommissiedam,mtjhbng,
34o-5hq,eskm16e,landskroon-b,mtjhbng,
aqz-4u6,eskm16e,langverwag-c,mtjhbng,
e10-czp,eskm16e,leeuwkuil,mtjhbng,
273-knl,eskm16e,mariendal,mtjhbng,
tig-3b5,eskm16e,morgenrood,mtjhbng,
roydale,eskm16e,roydale,mtjhbng,
skrl,eskm16e,sooikraal,mtjhbng,
thsnslg,eskm16e,thesenslaagte,mtjhbng,
t50-su1,eskm16e,toggekry,mtjhbng,
sd0-iv3,eskm16e,tweedam,mtjhbng,
zqx-xp2,eskm16e,uithoek,mtjhbng,
sgr-jmm,eskm16e,weltevrede-d,mtjhbng,
wlvrdrk,eskm16e,welverdruk,mtjhbng,
svglkp,eskm16e,aasvogelkop,mhkr,
0q3-7qm,eskm16e,albion,mhkr,
lz0-9cg,eskm16e,alpha,mhkr,
oqs-wsa,eskm16e,avalon,mhkr,
fhy-u2k,eskm16e,avondsrust,mhkr,
babel,eskm16e,babel,mhkr,
1vi-070,eskm16e,beersheba,mhkr,
brgklf,eskm16e,bergkloof,mhkr,
730-pc3,eskm16e,berlyn,mhkr,
you-tdd,eskm16e,bermuda,mhkr,
hbi-ajn,eskm16e,bismarck,mhkr,
oe0-j32,eskm16e,blackwood,mhkr,
6zq-a7b,eskm16e,bloemendal,mhkr,
rm2-cp4,eskm16e,bloubank,mhkr,
n47-msk,eskm16e,blydskap,mhkr,
blndsrs,eskm16e,bolandsrus,mhkr,
xta-fhn,eskm16e,bospoort,mhkr,
gge-lyp,eskm16e,bosrand,mhkr,
bthsrnd,eskm16e,bothasrand,mhkr,
w8t-iqc,eskm16e,brabant,mhkr,
1yr-5tu,eskm16e,brakfontein,mhkr,
mtt-dqu,eskm16e,brakvlei,mhkr,
0ad-3jt,eskm16e,brandewyn,mhkr,
tcl-iyj,eskm16e,brandwag,mhkr,
0o5-ame,eskm16e,bronkhorstfontein,mhkr,
brussel,eskm16e,brussel,mhkr,
udd-avf,eskm16e,brussels,mhkr,
me6-2jl,eskm16e,bultfontein,mhkr,
butata,eskm16e,butata,mhkr,
calcium,eskm16e,calcium,mhkr,
zpl-aaj,eskm16e,caledon,mhkr,
crthg,eskm16e,carthago,mhkr,
chrlsps,eskm16e,charlespost,mhkr,
cnstns,eskm16e,constansia,mhkr,
cyphrgt,eskm16e,cyphergat,mhkr,
y6a-2p5,eskm16e,damaskus,mhkr,
jqp-j8e,eskm16e,dankbaar,mhkr,
dnstrsn,eskm16e,danstersnek,mhkr,
dehoopb,eskm16e,de-hoop-b,mhkr,
ylb-tc1,eskm16e,de-pan,mhkr,
r87-5jn,eskm16e,de-rust,mhkr,
2cp-7hc,eskm16e,deelfontein,mhkr,
2wy-d67,eskm16e,delft,mhkr,
r2z-bnt,eskm16e,diepfontein,mhkr,
k37-ebb,eskm16e,diepfontein-b,mhkr,
6qw-1qt,eskm16e,diepkloof,mhkr,
ygu-ffe,eskm16e,dordrecht,mhkr,
5qd-jjy,eskm16e,draaifontein,mhkr,
r04-j4f,eskm16e,eensaam,mhkr,
b1x-4bf,eskm16e,eensaamheid,mhkr,
y10-fz6,eskm16e,elim,mhkr,
c0i-ygz,eskm16e,essex,mhkr,
frhd,eskm16e,fairhead,mhkr,
un1-sa7,eskm16e,florence,mhkr,
gdchtns,eskm16e,gedachtenis,mhkr,
eir-emm,eskm16e,gedagtenis,mhkr,
m6r-d4u,eskm16e,geluk-b,mhkr,
0yh-15y,eskm16e,geluksfontein,mhkr,
kf7-l0n,eskm16e,glen-over,mhkr,
glnwtr,eskm16e,glenwater,mhkr,
3jk-gy1,eskm16e,goede-hoop,mhkr,
gdggnst,eskm16e,goedgegunst,mhkr,
kzu-clq,eskm16e,gouda,mhkr,
zzs-waq,eskm16e,groenfontein,mhkr,
grnprt,eskm16e,groenpoort,mhkr,
grnsprt,eskm16e,groenspruit,mhkr,
us5-ugw,eskm16e,groenvlei,mhkr,
grnngn,eskm16e,groningin,mhkr,
9z4-roq,eskm16e,grootdam,mhkr,
x9x-fva,eskm16e,gryskop,mhkr,
hml,eskm16e,ha-moiloa,mhkr,
hsnktn,eskm16e,ha-sankatana,mhkr,
hrvyshk,eskm16e,harveyshoek,mhkr,
oy0-wfe,eskm16e,hebron,mhkr,
hglndn,eskm16e,hooglanden,mhkr,
95j-2yq,eskm16e,hoogte,mhkr,
htbrg,eskm16e,houtberg,mhkr,
9eg-qct,eskm16e,houtkop,mhkr,
hmnshk,eskm16e,humanshoek,mhkr,
iona,eskm16e,iona,mhkr,
942-r26,eskm16e,irene,mhkr,
fkh-njv,eskm16e,jacobsdal,mhkr,
juta,eskm16e,juta,mhkr,
kwfntn,eskm16e,kaauwfontein,mhkr,
2yu-au6,eskm16e,kalkfontein-b,mhkr,
klwrhk,eskm16e,kalwerhok,mhkr,
xuk-ltt,eskm16e,klaarwater,mhkr,
lz5-twq,eskm16e,klawerhoek,mhkr,
iio-8yh,eskm16e,kleindam,mhkr,
tic-mln,eskm16e,kleinfontein-b,mhkr,
klipdam,eskm16e,klipdam,mhkr,
zdt-kks,eskm16e,klipfontein-b,mhkr,
4i7-5cv,eskm16e,klipplaatfontein,mhkr,
nsz-bc4,eskm16e,klipplaatsfontein,mhkr,
knfflsp,eskm16e,knoffelspruit,mhkr,
sto-608,eskm16e,kommissiedrift,mhkr,
kkrl,eskm16e,koukraal,mhkr,
5bd-x8a,eskm16e,krapfontein,mhkr,
pve-8xt,eskm16e,kromhoek,mhkr,
3t5-yf3,eskm16e,leeuspruit,mhkr,
ipq-a1g,eskm16e,lichtenstein,mhkr,
5gl-1st,eskm16e,m(reson,mhkr,
mrcb,eskm16e,maracaibo,mhkr,
mtlkng,eskm16e,matlakeng,mhkr,
4rg-5m7,eskm16e,mayfair,mhkr,
gnh-yvs,eskm16e,middeldam,mhkr,
mzk-276,eskm16e,middelkraal,mhkr,
k44-v85,eskm16e,middelplaats,mhkr,
qrb-ch7,eskm16e,middelvlei,mhkr,
q9k-n0v,eskm16e,middelwater,mhkr,
mnhh,eskm16e,minehaha,mhkr,
egw-6no,eskm16e,misgunst,mhkr,
jck-m3t,eskm16e,modderpoort,mhkr,
mnnghl,eskm16e,monongahela,mhkr,
lxb-xsp,eskm16e,mooihoek,mhkr,
v87-ov3,eskm16e,mooiuitsig,mhkr,
nrwgn,eskm16e,norwegen,mhkr,
nwvl,eskm16e,nuwevlei,mhkr,
lwnrnd,eskm16e,oliewenrand,mhkr,
rngdl,eskm16e,orangedale,mhkr,
rnjdr,eskm16e,oranjedraai,mhkr,
i0t-303,eskm16e,panbult,mhkr,
fh8-ca1,eskm16e,penhurst,mhkr,
loa-5nz,eskm16e,regina,mhkr,
rtfntnl,eskm16e,rietfontein-l,mhkr,
rngrm,eskm16e,ringarooma,mhkr,
ivf-eug,eskm16e,rochelle,mhkr,
rprsfnt,eskm16e,roepersfontein,mhkr,
rllythn,eskm16e,role-le-ya-thunya,mhkr,
c23-eo6,eskm16e,roodeplaat,mhkr,
uba-5ay,eskm16e,roodepoort,mhkr,
vrj-dl2,eskm16e,rooikop,mhkr,
rkpfntn,eskm16e,rooikopfontein,mhkr,
s40-ttn,eskm16e,rooikraal,mhkr,
rosary,eskm16e,rosary,mhkr,
jcu-r13,eskm16e,rotterdam,mhkr,
12a-d6o,eskm16e,rouxville,mhkr,
xkw-rtj,eskm16e,saaiplaas,mhkr,
f2x-sec,eskm16e,sebastopol,mhkr,
i4l-xmb,eskm16e,silvervale,mhkr,
smtshk,eskm16e,smitshoek,mhkr,
snymnsh,eskm16e,snymanshoek,mhkr,
9z6-5ib,eskm16e,soetfontein,mhkr,
x3c-roc,eskm16e,solferino,mhkr,
koc-6dz,eskm16e,sonskyn,mhkr,
6tl-1ud,eskm16e,springbok,mhkr,
xuh-wnv,eskm16e,springvalley,mhkr,
4md-ud9,eskm16e,stellenbosch,mhkr,
jza-e58,eskm16e,sterkfontein,mhkr,
qa2-55v,eskm16e,sterkwater,mhkr,
e43-juv,eskm16e,strydpoort,mhkr,
sksnk,eskm16e,sukiesnek,mhkr,
fbh-zxg,eskm16e,sunnyside,mhkr,
cgn-piz,eskm16e,suurbult,mhkr,
v2n-1p2,eskm16e,swartfontein,mhkr,
lj3-31w,eskm16e,swartlaagte,mhkr,
thella,eskm16e,thella,mhkr,
pzd-52k,eskm16e,tienfontein,mhkr,
arv-j85,eskm16e,tierhoek,mhkr,
tilly,eskm16e,tilly,mhkr,
traacha,eskm16e,traacha,mhkr,
eiq-rzh,eskm16e,trafalgar,mhkr,
trkkrsr,eskm16e,trekkersrus,mhkr,
twft,eskm16e,tweefout,mhkr,
twhk,eskm16e,tweehoek,mhkr,
ige-poe,eskm16e,uitkyk-b,mhkr,
vm7-mrc,eskm16e,uitsig,mhkr,
umballa,eskm16e,umballa,mhkr,
qme-fse,eskm16e,ventersrust,mhkr,
1ux-0xw,eskm16e,venus,mhkr,
vrgnnng,eskm16e,vergunning,mhkr,
s2t-woy,eskm16e,vinkelfontein,mhkr,
vnklkpp,eskm16e,vinkelkoppe,mhkr,
u7v-ibz,eskm16e,visgat,mhkr,
smd-zn6,eskm16e,vlakfontein,mhkr,
vlssngn,eskm16e,vlissingen,mhkr,
wprt,eskm16e,waaipoort,mhkr,
cld-zqe,eskm16e,walaza,mhkr,
oo7-fl7,eskm16e,waterford,mhkr,
uhi-wvb,eskm16e,waterval,mhkr,
weenkop,eskm16e,weenkop,mhkr,
iql-bg7,eskm16e,welgegund,mhkr,
prm-rrg,eskm16e,weltevrede,mhkr,
cb7-ivp,eskm16e,weltevreden,mhkr,
1l3-aem,eskm16e,wepener,mhkr,
d71-zyd,eskm16e,wheatlands,mhkr,
whtwll,eskm16e,whitewell,mhkr,
wllmsfn,eskm16e,willemsfontein,mhkr,
wndpls,eskm16e,windplaas,mhkr,
g80-6j7,eskm16e,witbank,mhkr,
xavier,eskm16e,xavier,mhkr,
6rj-8gx,eskm16e,zanddrift,mhkr,
zastron,eskm16e,zastron,mhkr,
zstrntl,eskm16e,zastron-outlying,mhkr,
0pn-ua3,eskm16e,zeekoegat,mhkr,
oa7-9g9,eskm16e,zoetfontein,mhkr,
zrplt,eskm16e,zuurplaat,mhkr,
136-k8b,eskm16e,zwartfontein,mhkr,
bonake,eskm16e,bonake,moqhaka,
y00-mja,eskm16e,carlsbad,moqhaka,
onx-f3g,eskm16e,fairfield,moqhaka,
tjr-cs2,eskm16e,greenhill,moqhaka,
0l4-4ck,eskm16e,grootpan,moqhaka,
rau-ji5,eskm16e,grootvlei,moqhaka,
9o9-5zi,eskm16e,kalkfontein,moqhaka,
zeo-f4d,eskm16e,morgenrood,moqhaka,
g3k-3b4,eskm16e,palmietkuil,moqhaka,
wal-rki,eskm16e,spytfontein,moqhaka,
hv3-qly,eskm16e,swartlaagte-b,moqhaka,
jnp-tx1,eskm16e,van-stadensdam,moqhaka,
wnklpst,eskm16e,winkelpost,moqhaka,
bm9-oja,eskm16e,bakkiespomp,nala,
gdf-h35,eskm16e,de-rust-b,nala,
xue-fyq,eskm16e,diepwater,nala,
v66-sah,eskm16e,doringkop,nala,
nsmhdb,eskm16e,eensaamheid-b,nala,
vso-94h,eskm16e,essex,nala,
2u5-k2a,eskm16e,goedehoop-b,nala,
jjn-kjn,eskm16e,golden-fleece,nala,
fx6-r3s,eskm16e,irene,nala,
jason,eskm16e,jason,nala,
loskuil,eskm16e,loskuil,nala,
y6j-13h,eskm16e,nachtwacht,nala,
ygm-r1h,eskm16e,phillipina,nala,
s00-uuo,eskm16e,rietkuil,nala,
x0n-fc8,eskm16e,rooidam-b,nala,
smldld,eskm16e,smaldeel-d,nala,
smtsdl,eskm16e,smitsdal,nala,
stndlsv,eskm16e,soetendalsvlei,nala,
tljrdsd,eskm16e,taljaardsdam,nala,
vjc-lpa,eskm16e,uitkyk-d,nala,
vrync,eskm16e,very-nice,nala,
zndrkl,eskm16e,zonderkuil,nala,
lthm,eskm16e,aletheim,tklg,
almero,eskm16e,almero,tklg,
f1r-u01,eskm16e,alpha,tklg,
szm-lpx,eskm16e,alphen,tklg,
mndlfnt,eskm16e,amandelfontein,tklg,
mndlkp,eskm16e,amandelkop,tklg,
d7u-wkr,eskm16e,annasdal,tklg,
ql7-9hw,eskm16e,annasdeel,tklg,
nnxclft,eskm16e,annex-clifton,tklg,
sm4-90q,eskm16e,aqua,tklg,
rbdsdl,eskm16e,arbeids-adel,tklg,
f71-fc8,eskm16e,arbeidsgenot,tklg,
301-lsl,eskm16e,armenia,tklg,
rntsdn,eskm16e,arnotsden,tklg,
azbara,eskm16e,azbara,tklg,
basberg,eskm16e,basberg,tklg,
bthrst,eskm16e,bathurst,tklg,
bvnsfnt,eskm16e,baviaansfontein,tklg,
beerpan,eskm16e,beerpan,tklg,
bgnsldm,eskm16e,beginseldam,tklg,
tox-yki,eskm16e,belmont,tklg,
6l8-g5k,eskm16e,bethel,tklg,
bthlpll,eskm16e,beth-el-pella,tklg,
yug-2li,eskm16e,biesiebult,tklg,
blbschp,eskm16e,blouboschput,tklg,
blbsfnt,eskm16e,bloubosfontein,tklg,
blbsws,eskm16e,bloubos-wes,tklg,
4ly-yea,eskm16e,boesmanskop,tklg,
lqu-8pr,eskm16e,bonnievale,tklg,
bntbksk,eskm16e,bontebokskraal,tklg,
24i-8xy,eskm16e,boomplaas,tklg,
9an-e9c,eskm16e,bo-op,tklg,
7qn-hkq,eskm16e,bordeaux,tklg,
d1r-y52,eskm16e,boshof,tklg,
bshftly,eskm16e,boshof-outlying,tklg,
bsmnsrs,eskm16e,bosmansrus,tklg,
bthspt,eskm16e,bothasput,tklg,
od1-h5e,eskm16e,brakdam,tklg,
ag0-nt7,eskm16e,brakwater,tklg,
brnksvl,eskm16e,brinksvlei,tklg,
calby,eskm16e,calby,tklg,
cthrn,eskm16e,catharina,tklg,
ozh-5th,eskm16e,christiana,tklg,
0o2-3w2,eskm16e,clifton,tklg,
qqm-h92,eskm16e,concordia,tklg,
6pg-1fn,eskm16e,constantia,tklg,
92h-nel,eskm16e,dagbreek,tklg,
yto-k99,eskm16e,damhoek,tklg,
jcm-y8k,eskm16e,damplaas,tklg,
28f-5xu,eskm16e,danielsrust,tklg,
vji-jti,eskm16e,dankbaar,tklg,
q0m-heu,eskm16e,de-hoop,tklg,
2nx-kx5,eskm16e,de-hoop-b,tklg,
on4-oil,eskm16e,de-put,tklg,
d4g-a20,eskm16e,deelpan,tklg,
grk-9us,eskm16e,den-haag,tklg,
ofm-itb,eskm16e,dennegeur,tklg,
deodat,eskm16e,deodat,tklg,
snk-jrx,eskm16e,diamant,tklg,
dmnt,eskm16e,diamant-a,tklg,
dmntb,eskm16e,diamant-b,tklg,
cd0-qbk,eskm16e,die-vlakte,tklg,
drnlgtb,eskm16e,doornlaagte-b,tklg,
dorspan,eskm16e,dorspan,tklg,
et0-dx4,eskm16e,driehoek,tklg,
dttskln,eskm16e,du-toits-kuilen,tklg,
dwfntn,eskm16e,duiwefontein,tklg,
xim-24r,eskm16e,ebenezer,tklg,
sdx-czx,eskm16e,ebenhaezer,tklg,
495-lui,eskm16e,eden,tklg,
lzc-nd9,eskm16e,eikeboom,tklg,
1mi-kv7,eskm16e,elandsfontein,tklg,
fau-4xn,eskm16e,eldorado,tklg,
emanuel,eskm16e,emanuel,tklg,
i0t-3gx,eskm16e,emden,tklg,
jir-aij,eskm16e,emmerentia,tklg,
era,eskm16e,era,tklg,
8o5-uq9,eskm16e,erfdeel,tklg,
rnmr,eskm16e,erinmore,tklg,
avd-8es,eskm16e,eunice,tklg,
60s-r9a,eskm16e,fairdale,tklg,
frydl,eskm16e,fairydale,tklg,
c3h-x67,eskm16e,frankfort,tklg,
glhlls,eskm16e,gala-hills,tklg,
fyv-d9n,eskm16e,gannavlakte,tklg,
equ-p5s,eskm16e,gannavlakte-suid,tklg,
garvoch,eskm16e,garvoch,tklg,
8g0-k18,eskm16e,geduld,tklg,
gnspr,eskm16e,geenspoor,tklg,
rd6-28r,eskm16e,geluk-c,tklg,
glksgvn,eskm16e,geluksgevonden,tklg,
gpsvlkt,eskm16e,gipsvlakte,tklg,
jzy-k5y,eskm16e,glaudina,tklg,
q3x-8rf,eskm16e,glen,tklg,
vib-y9k,eskm16e,goede-hoop-c,tklg,
2kc-j0j,eskm16e,goedemoed,tklg,
gdgmd,eskm16e,goedgemoed,tklg,
f6q-pfx,eskm16e,grasbult,tklg,
5hk-lhl,eskm16e,graspan-b,tklg,
grnhlls,eskm16e,greenhills,tklg,
grnr,eskm16e,groenaar,tklg,
ti0-6c4,eskm16e,groenpunt,tklg,
grnpt,eskm16e,groenput,tklg,
4wi-6cu,eskm16e,grootvlei,tklg,
0w4-7ox,eskm16e,hamburg,tklg,
e5f-du0,eskm16e,harmonie,tklg,
614-5oo,eskm16e,hartbeeslaagte,tklg,
x5o-gvy,eskm16e,hartebeespan,tklg,
46r-t29,eskm16e,helderfontein,tklg,
ofc-q8c,eskm16e,helena,tklg,
hlnsdl,eskm16e,helenasdal,tklg,
helpons,eskm16e,help-ons,tklg,
hndrn,eskm16e,hendrina,tklg,
hrmnsvl,eskm16e,hermanusvlei,tklg,
hnngkp,eskm16e,heuningkop,tklg,
1go-087,eskm16e,holpan,tklg,
311-9rj,eskm16e,hopefield,tklg,
zks-bhh,eskm16e,inglewood,tklg,
jaagpan,eskm16e,jaagpan,tklg,
mnh-u2v,eskm16e,kaalfontein,tklg,
4ep-2y6,eskm16e,kalkfontein,tklg,
46r-3v2,eskm16e,kameelbult,tklg,
eh9-d0w,eskm16e,kameelfontein,tklg,
kmlhf,eskm16e,kameelhoof,tklg,
04y-yw1,eskm16e,kanonfontein,tklg,
8ja-pvh,eskm16e,kareebult,tklg,
ppm-jfr,eskm16e,kareefontein,tklg,
krrhk,eskm16e,karreehoek,tklg,
utf-fa8,eskm16e,karreepan,tklg,
ktdrnbl,eskm16e,katdoornbult,tklg,
kldrfnt,eskm16e,kelderfontein,tklg,
knsngtn,eskm16e,kensington,tklg,
klrdm,eskm16e,klaardam,tklg,
mkq-euo,eskm16e,klein-begin,tklg,
klnglds,eskm16e,kleingeldsnek,tklg,
mig-n7t,eskm16e,kleinplaas,tklg,
h0v-v8c,eskm16e,kleinpoort,tklg,
klppspn,eskm16e,klippiespan,tklg,
kolvera,eskm16e,kolvera,tklg,
21p-un7,eskm16e,kraalkop,tklg,
ivl-n4z,eskm16e,kromkuil,tklg,
krmrnd,eskm16e,kromrand,tklg,
