id,filename,sources_id,info_id,last_updated,valid_from,valid_until
s_1bvmqzx,buffalo-city-block-4,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_aw1r8gj,buffalo-city-block-5,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_m3575r5,buffalo-city-block-6,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_77bdcqi,buffalo-city-block-7,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_dr1wxyl,buffalo-city-block-8,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_wmnkp14,buffalo-city-block-9,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_1lrmyo2,buffalo-city-block-10,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_nluknoe,buffalo-city-block-11,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_m7rs7es,buffalo-city-block-12,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_pjslxf9,buffalo-city-block-13,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_p2uek1w,buffalo-city-block-14,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_bew6nvp,buffalo-city-block-15,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_qcjnept,buffalo-city-block-16,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_yoqs9mg,buffalo-city-block-17,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_9nqsm0b,buffalo-city-block-18,58,59,2023-05-18 19:55:41,2023-04-02 22:38:44,
s_9d90rx0,buffalo-city-block-19,58,59,2023-05-18 19:55:41,2023-04-02 22:43:48,
s_fsmngng,free-state-mangaung-group-1,60,61,2023-04-11 11:04:24,2023-04-11 11:04:24,
s_rnbczmz,free-state-mangaung-group-2,60,61,2023-04-11 11:04:24,2023-04-11 11:04:24,
s_wpo7t1x,free-state-mangaung-group-3,60,61,2023-04-11 11:04:24,2023-04-11 11:04:24,
s_iaeot4q,free-state-mangaung-group-4,60,61,2023-04-11 11:04:24,2023-04-11 11:04:24,
s_w9adw33,free-state-mangaung-group-5,60,61,2023-04-11 11:04:24,2023-04-11 11:04:24,
s_muuqtjq,free-state-mangaung-group-6,60,61,2023-05-22 09:54:13,2023-04-11 11:04:24,
s_ethek1,kwazulu-natal-ethekwini-block-1,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek2,kwazulu-natal-ethekwini-block-2,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek3,kwazulu-natal-ethekwini-block-3,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek4,kwazulu-natal-ethekwini-block-4,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek5,kwazulu-natal-ethekwini-block-5,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek6,kwazulu-natal-ethekwini-block-6,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek7,kwazulu-natal-ethekwini-block-7,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek8,kwazulu-natal-ethekwini-block-8,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek9,kwazulu-natal-ethekwini-block-9,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek10,kwazulu-natal-ethekwini-block-10,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek11,kwazulu-natal-ethekwini-block-11,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek12,kwazulu-natal-ethekwini-block-12,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek13,kwazulu-natal-ethekwini-block-13,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek14,kwazulu-natal-ethekwini-block-14,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek15,kwazulu-natal-ethekwini-block-15,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek16,kwazulu-natal-ethekwini-block-16,62,63,2023-04-11 22:28:43,2023-04-11 22:28:43,
s_ethek1a,kwazulu-natal-ethekwini-block-1a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek1b,kwazulu-natal-ethekwini-block-1b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek2a,kwazulu-natal-ethekwini-block-2a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek2b,kwazulu-natal-ethekwini-block-2b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek3a,kwazulu-natal-ethekwini-block-3a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek3b,kwazulu-natal-ethekwini-block-3b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek4a,kwazulu-natal-ethekwini-block-4a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek4b,kwazulu-natal-ethekwini-block-4b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek5a,kwazulu-natal-ethekwini-block-5a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek5b,kwazulu-natal-ethekwini-block-5b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek6a,kwazulu-natal-ethekwini-block-6a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek6b,kwazulu-natal-ethekwini-block-6b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek7a,kwazulu-natal-ethekwini-block-7a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek7b,kwazulu-natal-ethekwini-block-7b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek8a,kwazulu-natal-ethekwini-block-8a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek8b,kwazulu-natal-ethekwini-block-8b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek9a,kwazulu-natal-ethekwini-block-9a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek9b,kwazulu-natal-ethekwini-block-9b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk10,kwazulu-natal-ethekwini-block-10a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk10b,kwazulu-natal-ethekwini-block-10b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk11,kwazulu-natal-ethekwini-block-11a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk11b,kwazulu-natal-ethekwini-block-11b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk12,kwazulu-natal-ethekwini-block-12a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk12b,kwazulu-natal-ethekwini-block-12b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk13,kwazulu-natal-ethekwini-block-13a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk13b,kwazulu-natal-ethekwini-block-13b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk14,kwazulu-natal-ethekwini-block-14a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk14b,kwazulu-natal-ethekwini-block-14b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk15,kwazulu-natal-ethekwini-block-15a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk15b,kwazulu-natal-ethekwini-block-15b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk16,kwazulu-natal-ethekwini-block-16a,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_thk16b,kwazulu-natal-ethekwini-block-16b,64,63,2023-05-23 15:52:35,2023-05-23 15:52:35,
s_ethek17,kwazulu-natal-ethekwini-block-17,64,63,2023-05-23 14:58:39,2023-05-23 14:58:39,
s_ethek18,kwazulu-natal-ethekwini-block-18,64,63,2023-05-23 14:58:39,2023-05-23 14:58:39,
s_ethek19,kwazulu-natal-ethekwini-block-19,64,63,2023-05-23 14:58:39,2023-05-23 14:58:39,
s_ethek20,kwazulu-natal-ethekwini-block-20,64,63,2023-05-23 14:58:39,2023-05-23 14:58:39,
s_msnwstr,msunduzi-western-suburbs,65,66,2023-12-11 17:11:14,2023-12-11 12:24:06,
s_msnwdbr,msunduzi-woodburb-hesketh-mkondeni,65,66,2023-12-11 17:11:14,2023-12-11 17:11:14,
s_msnrvrs,msunduzi-riverside,65,66,2023-12-11 17:11:14,2023-12-11 17:11:14,
s_msnnrth,msunduzi-northern-area-suburbs,65,66,2023-12-11 17:11:14,2023-12-11 17:11:14,
s_msnnwrn,msunduzi-north-western-suburbs-and-hilton,65,66,2023-12-11 17:11:14,2023-12-11 17:11:14,
s_msnctyc,msunduzi-city-center,65,66,2023-12-11 17:11:14,2023-12-11 17:11:14,
s_nmb1,nelson-mandela-bay-group-1,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb2,nelson-mandela-bay-group-2,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb3,nelson-mandela-bay-group-3,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb4,nelson-mandela-bay-group-4,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb5,nelson-mandela-bay-group-5,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb6,nelson-mandela-bay-group-6,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb7,nelson-mandela-bay-group-7,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb8,nelson-mandela-bay-group-8,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb9,nelson-mandela-bay-group-9,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb10,nelson-mandela-bay-group-10,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb11,nelson-mandela-bay-group-11,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb12,nelson-mandela-bay-group-12,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb13,nelson-mandela-bay-group-13,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb14,nelson-mandela-bay-group-14,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb15,nelson-mandela-bay-group-15,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb16,nelson-mandela-bay-group-16,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb17,nelson-mandela-bay-group-17,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb18,nelson-mandela-bay-group-18,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
s_nmb19,nelson-mandela-bay-group-19,67,68,2023-12-13 11:29:54,2023-12-13 11:29:54,
